"R0","waneRate","OPVtrans","ramp","vaccRate","finalPrev","lambdaIoutReinfF","lambdaIoutReinf0t5F","lambdaIoutReinf5t15F","lambdaIoutReinf15p","lambdaIoutF","lambdaIout0t5F","lambdaIout5t15F","lambdaIout15p"
3,0.04,0.2,2,2.8,1.23516411460312e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,9.38724727098368e-323,0,0,9.38724727098368e-323
3,0.04,0.2,2,2.9,1.23516411460312e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,9.88131291682493e-323,0,0,9.88131291682493e-323
3,0.04,0.2,2,3,1.13635098543487e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,8.39911597930119e-323,0,0,8.39911597930119e-323
5,0.04,0.025,2,0,0.00297800974408,0.000117014170021,8.95578788544e-08,4.38303346606e-06,0.000112541578676,0.00232808205618,0.000841576172859,0.000848314385251,0.000638191498073
5,0.04,0.025,2,0.1,0.00215248558347,9.82540543163e-05,9.74947669698e-08,4.07250784874e-06,9.40840517006e-05,0.00164655561039,0.000530304926446,0.000526809112246,0.000589441571699
5,0.04,0.025,2,0.2,0.00145811208923,7.66378412013e-05,8.56533991442e-08,3.33360738271e-06,7.32185804195e-05,0.00109007639953,0.000311480786314,0.000294561426988,0.000484034186223
5,0.04,0.025,2,0.3,0.000869553767076,5.2128590825e-05,6.09866202568e-08,2.2858761908e-06,4.97817280139e-05,0.000634596608582,0.000160718817423,0.000140241178552,0.000333636612607
5,0.04,0.025,2,0.4,0.00036187870779,2.45139732236e-05,2.87338529219e-08,1.05196119903e-06,2.34332781717e-05,0.000257525824063,5.79067147851e-05,4.5401663974e-05,0.000154217445304
5,0.04,0.025,2,0.5,2.00663631735e-73,1.52216805529e-74,1.76357598032e-77,6.32876958083e-76,1.4571167835e-74,1.38497247851e-73,2.94176116842e-74,1.98722250373e-74,8.92074111297e-74
5,0.04,0.025,2,0.6,2.81617418129511e-322,1.97626258336499e-323,0,0,1.97626258336499e-323,1.92685601878086e-322,5.43472210425371e-323,4.94065645841247e-324,1.33397724377137e-322
5,0.04,0.025,2,0.7,1.38338380835549e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.08694442085074e-322,0,0,1.08694442085074e-322
5,0.04,0.025,2,0.8,4.94065645841247e-323,0,0,0,0,4.44659081257122e-323,0,0,4.44659081257122e-323
5,0.04,0.025,2,0.9,2.12448227711736e-322,2.47032822920623e-323,0,0,2.47032822920623e-323,1.23516411460312e-322,0,0,1.23516411460312e-322
5,0.04,0.025,2,1,3.45845952088873e-323,0,0,0,0,3.45845952088873e-323,0,0,3.45845952088873e-323
5,0.04,0.025,2,1.1,9.38724727098368e-323,4.94065645841247e-324,0,0,4.94065645841247e-324,6.91691904177745e-323,0,0,6.91691904177745e-323
5,0.04,0.025,2,1.2,1.03753785626662e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,7.90505033345994e-323,0,0,7.90505033345994e-323
5,0.04,0.025,2,1.3,5.92878775009496e-323,0,0,0,0,4.44659081257122e-323,0,0,4.44659081257122e-323
5,0.04,0.025,2,1.4,3.35964639172048e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,1.92685601878086e-322,0,0,1.92685601878086e-322
5,0.04,0.025,2,1.5,9.38724727098368e-323,4.94065645841247e-324,0,0,4.94065645841247e-324,6.91691904177745e-323,0,0,6.91691904177745e-323
5,0.04,0.025,2,1.6,6.4228533959362e-323,4.94065645841247e-324,0,0,4.94065645841247e-324,4.94065645841247e-323,0,0,4.94065645841247e-323
5,0.04,0.025,2,1.7,2.66795448754273e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.28457067918724e-322,0,0,1.28457067918724e-322
5,0.04,0.025,2,1.8,2.86558074587923e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.025,2,1.9,1.48219693752374e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.08694442085074e-322,0,0,1.08694442085074e-322
5,0.04,0.025,2,2,2.47032822920623e-323,0,0,0,0,2.47032822920623e-323,0,0,2.47032822920623e-323
5,0.04,0.025,2,2.1,7.90505033345994e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,5.43472210425371e-323,0,0,5.43472210425371e-323
5,0.04,0.025,2,2.2,1.23516411460312e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,8.39911597930119e-323,0,0,8.39911597930119e-323
5,0.04,0.025,2,2.3,1.03753785626662e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,7.4109846876187e-323,0,0,7.4109846876187e-323
5,0.04,0.025,2,2.4,8.89318162514244e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,5.92878775009496e-323,0,0,5.92878775009496e-323
5,0.04,0.025,2,2.5,1.97626258336499e-323,0,0,0,0,1.97626258336499e-323,0,0,1.97626258336499e-323
5,0.04,0.025,2,2.6,1.28457067918724e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,8.89318162514244e-323,0,0,8.89318162514244e-323
5,0.04,0.025,2,2.7,9.38724727098368e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,6.4228533959362e-323,0,0,6.4228533959362e-323
5,0.04,0.025,2,2.8,3.45845952088873e-323,0,0,0,0,3.45845952088873e-323,0,0,3.45845952088873e-323
5,0.04,0.025,2,2.9,3.45845952088873e-323,0,0,0,0,3.45845952088873e-323,0,0,3.45845952088873e-323
5,0.04,0.025,2,3,5.43472210425371e-323,0,0,0,0,4.44659081257122e-323,0,0,4.44659081257122e-323
5,0.04,0.05,2,0,0.00297800974408,0.000117014170021,8.95578788544e-08,4.38303346606e-06,0.000112541578676,0.00232808205618,0.000841576172859,0.000848314385251,0.000638191498073
5,0.04,0.05,2,0.1,0.0021300714098,9.72274856609e-05,9.6184685765e-08,4.02790159063e-06,9.31033993845e-05,0.00162942426646,0.000524787364527,0.000521326932013,0.00058330996992
5,0.04,0.05,2,0.2,0.00141731450732,7.44890032651e-05,8.29026343911e-08,3.23767556023e-06,7.11684250705e-05,0.00105959393885,0.000302770374174,0.000286322833122,0.000470500731553
5,0.04,0.05,2,0.3,0.000813859864303,4.87859755409e-05,5.68069989423e-08,2.137421287e-06,4.6591747255e-05,0.000593965191739,0.000150428348645,0.000131260428509,0.000312276414585
5,0.04,0.05,2,0.4,0.00029238377601,1.98055548027e-05,2.30944168437e-08,8.49126195813e-07,1.893333419e-05,0.000208072202977,4.67839296805e-05,3.66891058017e-05,0.000124599167495
5,0.04,0.05,2,0.5,2.81272539139e-113,2.13073139364e-114,2.48928562958e-117,8.9409261859e-116,2.03883284615e-114,1.93529183934e-113,4.31378821693e-114,2.86314481845e-114,1.2175985358e-113
5,0.04,0.05,2,0.6,9.93071948140906e-322,7.90505033345994e-323,0,0,7.90505033345994e-323,6.91691904177745e-322,1.43279037293961e-322,1.48219693752374e-322,4.0019317313141e-322
5,0.04,0.05,2,0.7,1.21046083231105e-321,9.88131291682493e-323,0,0,9.88131291682493e-323,7.95445689804407e-322,1.53160350210786e-322,1.87744945419674e-322,4.54540394173947e-322
5,0.04,0.05,2,0.8,7.36157812303457e-322,6.4228533959362e-323,0,0,6.4228533959362e-323,4.89124989382834e-322,4.94065645841247e-323,1.48219693752374e-322,2.91498731046335e-322
5,0.04,0.05,2,0.9,8.84377506055831e-322,8.39911597930119e-323,0,0,8.39911597930119e-323,5.63234836259021e-322,9.38724727098368e-323,1.48219693752374e-322,3.2114266979681e-322
5,0.04,0.05,2,1,8.15208315638057e-322,7.90505033345994e-323,0,0,7.90505033345994e-323,4.99006302299659e-322,4.44659081257122e-323,1.48219693752374e-322,3.06320700421573e-322
5,0.04,0.05,2,1.1,2.56914135837448e-322,2.47032822920623e-323,0,0,2.47032822920623e-323,1.63041663127611e-322,0,0,1.63041663127611e-322
5,0.04,0.05,2,1.2,2.56914135837448e-322,2.47032822920623e-323,0,0,2.47032822920623e-323,1.63041663127611e-322,0,0,1.63041663127611e-322
5,0.04,0.05,2,1.3,2.91498731046335e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.05,2,1.4,1.28457067918724e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,9.38724727098368e-323,0,0,9.38724727098368e-323
5,0.04,0.05,2,1.5,1.03753785626662e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,7.90505033345994e-323,0,0,7.90505033345994e-323
5,0.04,0.05,2,1.6,1.53160350210786e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.13635098543487e-322,0,0,1.13635098543487e-322
5,0.04,0.05,2,1.7,2.71736105212686e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.53160350210786e-322,0,0,1.53160350210786e-322
5,0.04,0.05,2,1.8,2.96439387504748e-323,0,0,0,0,2.96439387504748e-323,0,0,2.96439387504748e-323
5,0.04,0.05,2,1.9,8.89318162514244e-323,4.94065645841247e-324,0,0,4.94065645841247e-324,6.91691904177745e-323,0,0,6.91691904177745e-323
5,0.04,0.05,2,2,3.31023982713635e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.05,2,2.1,4.49599737715534e-322,4.94065645841247e-323,0,0,4.94065645841247e-323,2.51973479379036e-322,0,0,2.51973479379036e-322
5,0.04,0.05,2,2.2,5.28650241050134e-322,6.4228533959362e-323,0,0,6.4228533959362e-323,2.71736105212686e-322,0,0,2.71736105212686e-322
5,0.04,0.05,2,2.3,2.76676761671098e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.05,2,2.4,2.81617418129511e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.05,2,2.5,2.76676761671098e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.05,2,2.6,2.56914135837448e-322,2.47032822920623e-323,0,0,2.47032822920623e-323,1.63041663127611e-322,0,0,1.63041663127611e-322
5,0.04,0.05,2,2.7,5.48412866883784e-322,6.4228533959362e-323,0,0,6.4228533959362e-323,2.71736105212686e-322,0,0,2.71736105212686e-322
5,0.04,0.05,2,2.8,4.10074486048235e-322,4.44659081257122e-323,0,0,4.44659081257122e-323,2.37151510003798e-322,0,0,2.37151510003798e-322
5,0.04,0.05,2,2.9,5.08887615216484e-322,5.92878775009496e-323,0,0,5.92878775009496e-323,2.66795448754273e-322,0,0,2.66795448754273e-322
5,0.04,0.05,2,3,5.48412866883784e-322,6.4228533959362e-323,0,0,6.4228533959362e-323,2.71736105212686e-322,0,0,2.71736105212686e-322
5,0.04,0.1,2,0,0.00297800974408,0.000117014170021,8.95578788544e-08,4.38303346606e-06,0.000112541578676,0.00232808205618,0.000841576172859,0.000848314385251,0.000638191498073
5,0.04,0.1,2,0.1,0.00208154788258,9.5008563361e-05,9.36015197713e-08,3.93323992962e-06,9.09817219116e-05,0.00159232235476,0.00051283796348,0.000509454655435,0.000570029735843
5,0.04,0.1,2,0.2,0.00132898675046,6.98416520318e-05,7.72825686106e-08,3.0325029812e-06,6.6731866482e-05,0.000993578939987,0.00028390701427,0.00026848193049,0.000441189995227
5,0.04,0.1,2,0.3,0.000693263002902,4.15529453078e-05,4.80698522178e-08,1.81830832769e-06,3.96865671279e-05,0.000505965812081,0.000128141423514,0.00011181153284,0.000266012855726
5,0.04,0.1,2,0.4,0.000145680032825,9.86732174592e-06,1.14263638576e-08,4.22459730706e-07,9.43343565136e-06,0.000103674574424,2.33096893623e-05,1.82812830975e-05,6.20836019644e-05
5,0.04,0.1,2,0.5,5.23818459217e-215,3.94632513571e-216,4.71418352882e-219,1.69097577546e-217,3.77251337464e-216,3.58563455272e-215,8.78996593873e-216,5.62519334241e-216,2.1441186246e-215
5,0.04,0.1,2,0.6,9.14021444806306e-322,6.91691904177745e-323,0,0,6.91691904177745e-323,6.4228533959362e-322,1.38338380835549e-322,1.48219693752374e-322,3.55727265005698e-322
5,0.04,0.1,2,0.7,9.38724727098368e-322,7.90505033345994e-323,0,0,7.90505033345994e-323,6.27463370218383e-322,1.48219693752374e-322,1.48219693752374e-322,3.31023982713635e-322
5,0.04,0.1,2,0.8,6.71929278344095e-322,5.43472210425371e-323,0,0,5.43472210425371e-323,4.69362363549184e-322,1.33397724377137e-322,1.03753785626662e-322,2.32210853545386e-322
5,0.04,0.1,2,0.9,4.94065645841247e-322,3.95252516672997e-323,0,0,3.95252516672997e-323,3.35964639172048e-322,4.44659081257122e-323,9.88131291682493e-323,1.92685601878086e-322
5,0.04,0.1,2,1,2.76676761671098e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,1.1,2.71736105212686e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,1.2,2.91498731046335e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,1.3,2.81617418129511e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,1.4,1.77863632502849e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.38338380835549e-322,0,0,1.38338380835549e-322
5,0.04,0.1,2,1.5,2.91498731046335e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,1.6,2.08989768190847e-321,1.82804288961261e-322,0,6.91691904177745e-323,9.38724727098368e-323,4.74303020007597e-322,0,6.91691904177745e-323,3.85371203756172e-322
5,0.04,0.1,2,1.7,2.07507571253324e-322,1.48219693752374e-323,0,0,1.48219693752374e-323,1.53160350210786e-322,0,0,1.53160350210786e-322
5,0.04,0.1,2,1.8,2.07507571253324e-322,1.48219693752374e-323,0,0,1.48219693752374e-323,1.53160350210786e-322,0,0,1.53160350210786e-322
5,0.04,0.1,2,1.9,2.71736105212686e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,2,2.91498731046335e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,2.1,2.51973479379036e-322,2.47032822920623e-323,0,0,2.47032822920623e-323,1.63041663127611e-322,0,0,1.63041663127611e-322
5,0.04,0.1,2,2.2,3.11261356879985e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,1.72922976044436e-322,0,0,1.72922976044436e-322
5,0.04,0.1,2,2.3,2.91498731046335e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,2.4,2.66795448754273e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.63041663127611e-322,0,0,1.63041663127611e-322
5,0.04,0.1,2,2.5,2.71736105212686e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,2.6,4.79243676466009e-322,4.94065645841247e-323,0,0,4.94065645841247e-323,2.56914135837448e-322,0,0,2.56914135837448e-322
5,0.04,0.1,2,2.7,2.76676761671098e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,2.8,2.81617418129511e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,2.9,2.76676761671098e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.1,2,3,2.91498731046335e-322,2.96439387504748e-323,0,0,2.96439387504748e-323,1.67982319586024e-322,0,0,1.67982319586024e-322
5,0.04,0.2,2,0,0.00297800974408,0.000117014170021,8.95578788544e-08,4.38303346606e-06,0.000112541578676,0.00232808205618,0.000841576172859,0.000848314385251,0.000638191498073
5,0.04,0.2,2,0.1,0.0019663889522,8.97479816913e-05,8.79232333471e-08,3.71195913627e-06,8.59480993216e-05,0.0015042465408,0.000484471255047,0.000481272947424,0.000538502338326
5,0.04,0.2,2,0.2,0.0011193503298,5.88197574243e-05,6.45739472229e-08,2.55027480658e-06,5.62049086705e-05,0.000836868080485,0.000239127919826,0.000226133172828,0.000371606987831
5,0.04,0.2,2,0.3,0.000407090336195,2.43975929563e-05,2.79715850611e-08,1.06580558906e-06,2.33038157822e-05,0.000297116487909,7.52476762982e-05,6.56571574425e-05,0.000156211654168
5,0.04,0.2,2,0.4,5.87208715359e-120,3.96971315182e-121,4.69803745297e-124,1.73655442976e-122,3.79135967139e-121,4.15039261616e-120,1.03144993897e-120,7.76255351269e-121,2.34268732592e-120
5,0.04,0.2,2,0.5,1.26974870981200e-321,9.38724727098368e-323,0,0,9.38724727098368e-323,8.89318162514244e-322,2.17388884170148e-322,1.97626258336499e-322,4.74303020007597e-322
5,0.04,0.2,2,0.6,8.49792910846944e-322,6.4228533959362e-323,0,0,6.4228533959362e-323,5.97819431467908e-322,1.48219693752374e-322,1.48219693752374e-322,3.01380043963160e-322
5,0.04,0.2,2,0.7,5.48412866883784e-322,3.95252516672997e-323,0,0,3.95252516672997e-323,3.90311860214585e-322,9.88131291682493e-323,9.88131291682493e-323,1.92685601878086e-322
5,0.04,0.2,2,0.8,4.39718424798709e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,3.11261356879985e-322,4.94065645841247e-323,9.88131291682493e-323,1.63041663127611e-322
5,0.04,0.2,2,0.9,4.54540394173947e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,3.26083326255223e-322,7.4109846876187e-323,9.88131291682493e-323,1.53160350210786e-322
5,0.04,0.2,2,1,2.51973479379036e-322,1.97626258336499e-323,0,0,1.97626258336499e-323,1.58101006669199e-322,0,0,1.58101006669199e-322
5,0.04,0.2,2,1.1,4.19955798965060e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,2.96439387504748e-322,4.94065645841247e-323,9.88131291682493e-323,1.48219693752374e-322
5,0.04,0.2,2,1.2,2.22329540628561e-322,1.97626258336499e-323,0,0,1.97626258336499e-323,1.58101006669199e-322,0,0,1.58101006669199e-322
5,0.04,0.2,2,1.3,2.32210853545386e-322,2.47032822920623e-323,0,0,2.47032822920623e-323,1.58101006669199e-322,0,0,1.58101006669199e-322
5,0.04,0.2,2,1.4,2.66795448754273e-322,2.47032822920623e-323,0,0,2.47032822920623e-323,1.63041663127611e-322,0,0,1.63041663127611e-322
5,0.04,0.2,2,1.5,4.39718424798709e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,3.06320700421573e-322,4.94065645841247e-323,9.88131291682493e-323,1.58101006669199e-322
5,0.04,0.2,2,1.6,4.59481050632359e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,3.16202013338398e-322,4.94065645841247e-323,9.88131291682493e-323,1.67982319586024e-322
5,0.04,0.2,2,1.7,1.72922976044436e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.33397724377137e-322,0,0,1.33397724377137e-322
5,0.04,0.2,2,1.8,1.87744945419674e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.48219693752374e-322,0,0,1.48219693752374e-322
5,0.04,0.2,2,1.9,1.87744945419674e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.48219693752374e-322,0,0,1.48219693752374e-322
5,0.04,0.2,2,2,1.87744945419674e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.48219693752374e-322,0,0,1.48219693752374e-322
5,0.04,0.2,2,2.1,2.22329540628561e-322,1.97626258336499e-323,0,0,1.97626258336499e-323,1.58101006669199e-322,0,0,1.58101006669199e-322
5,0.04,0.2,2,2.2,1.13635098543487e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,8.39911597930119e-323,0,0,8.39911597930119e-323
5,0.04,0.2,2,2.3,1.08694442085074e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,8.39911597930119e-323,0,0,8.39911597930119e-323
5,0.04,0.2,2,2.4,1.13635098543487e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,8.39911597930119e-323,0,0,8.39911597930119e-323
5,0.04,0.2,2,2.5,1.18575755001899e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,8.39911597930119e-323,0,0,8.39911597930119e-323
5,0.04,0.2,2,2.6,1.38338380835549e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.08694442085074e-322,0,0,1.08694442085074e-322
5,0.04,0.2,2,2.7,1.13635098543487e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,7.90505033345994e-323,0,0,7.90505033345994e-323
5,0.04,0.2,2,2.8,1.43279037293961e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,1.03753785626662e-322,0,0,1.03753785626662e-322
5,0.04,0.2,2,2.9,1.33397724377137e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,9.38724727098368e-323,0,0,9.38724727098368e-323
5,0.04,0.2,2,3,1.18575755001899e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,8.39911597930119e-323,0,0,8.39911597930119e-323
7,0.04,0.025,2,0,0.00330071005214,0.00014787590163,1.77453394803e-07,7.59863193802e-06,0.000140099816297,0.00239962455294,0.00111021700257,0.000848721391079,0.000440686159292
7,0.04,0.025,2,0.1,0.00251611153881,0.000131170880595,1.73223434373e-07,6.74205565973e-06,0.000124255601501,0.00177972993894,0.000747756606425,0.000584369450399,0.000447603882112
7,0.04,0.025,2,0.2,0.00184490071614,0.000111035175818,1.52279879467e-07,5.63256710081e-06,0.000105250328838,0.00126759925007,0.00048008136645,0.00036998142493,0.000417536458693
7,0.04,0.025,2,0.3,0.00127525875197,8.76822585906e-05,1.20373920106e-07,4.32651515745e-06,8.3235369513e-05,0.000850186349056,0.000288948504393,0.000211873501552,0.000349364343111
7,0.04,0.025,2,0.4,0.00078907367427,6.1289408925e-05,8.21724333389e-08,2.90158999227e-06,5.83056464994e-05,0.000510043439518,0.000155330962718,0.000104934856547,0.000249777620254
7,0.04,0.025,2,0.5,0.000366821639277,3.18433926168e-05,4.09834553544e-08,1.42963726772e-06,3.03727718938e-05,0.000229746814786,6.27690530627e-05,3.80287287382e-05,0.000128949032985
7,0.04,0.025,2,0.6,1.14546430659e-20,1.10006513952e-21,1.34528426656e-24,4.64821637035e-23,1.05223769155e-21,6.94481884593e-21,1.71780232007e-21,9.11475838181e-22,4.31554068768e-21
7,0.04,0.025,2,0.7,6.09426829644e-264,6.23980857327e-265,7.84498737969e-268,2.64269451982e-266,5.9676941339e-265,3.53897528592e-264,1.02328399082e-264,4.23928702896e-265,2.09176259221e-264
7,0.04,0.025,2,0.8,2.27270197086973e-322,1.97626258336499e-323,0,0,1.97626258336499e-323,1.43279037293961e-322,3.45845952088873e-323,4.94065645841247e-324,1.03753785626662e-322
7,0.04,0.025,2,0.9,5.92878775009496e-323,4.94065645841247e-324,0,0,4.94065645841247e-324,4.44659081257122e-323,0,0,4.44659081257122e-323
7,0.04,0.025,2,1,8.39911597930119e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,5.92878775009496e-323,0,0,5.92878775009496e-323
7,0.04,0.025,2,1.1,5.08887615216484e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,1.18575755001899e-322,0,0,1.18575755001899e-322
7,0.04,0.025,2,1.2,6.91691904177745e-323,4.94065645841247e-324,0,0,4.94065645841247e-324,4.94065645841247e-323,0,0,4.94065645841247e-323
7,0.04,0.025,2,1.3,1.03753785626662e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,6.4228533959362e-323,0,0,6.4228533959362e-323
7,0.04,0.025,2,1.4,8.74496193139006e-322,8.89318162514244e-323,0,0,8.89318162514244e-323,5.38531553966959e-322,1.58101006669199e-322,1.43279037293961e-322,2.37151510003798e-322
7,0.04,0.025,2,1.5,7.90505033345994e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,5.43472210425371e-323,0,0,5.43472210425371e-323
7,0.04,0.025,2,1.6,3.06320700421573e-322,3.45845952088873e-323,0,0,3.45845952088873e-323,1.72922976044436e-322,0,0,1.72922976044436e-322
7,0.04,0.025,2,1.7,2.12448227711736e-322,2.47032822920623e-323,0,0,2.47032822920623e-323,1.28457067918724e-322,0,0,1.28457067918724e-322
7,0.04,0.025,2,1.8,8.49792910846944e-322,9.38724727098368e-323,0,0,9.38724727098368e-323,4.79243676466009e-322,9.38724727098368e-323,1.48219693752374e-322,2.37151510003798e-322
7,0.04,0.025,2,1.9,1.03753785626662e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,6.4228533959362e-323,0,0,6.4228533959362e-323
7,0.04,0.025,2,2,7.4109846876187e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,4.44659081257122e-323,0,0,4.44659081257122e-323
7,0.04,0.025,2,2.1,8.89318162514244e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,4.94065645841247e-323,0,0,4.94065645841247e-323
7,0.04,0.025,2,2.2,7.4109846876187e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,4.44659081257122e-323,0,0,4.44659081257122e-323
7,0.04,0.025,2,2.3,6.91691904177745e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,3.95252516672997e-323,0,0,3.95252516672997e-323
7,0.04,0.025,2,2.4,9.88131291682493e-324,0,0,0,0,9.88131291682493e-324,0,0,9.88131291682493e-324
7,0.04,0.025,2,2.5,4.94065645841247e-324,0,0,0,0,4.94065645841247e-324,0,0,4.94065645841247e-324
7,0.04,0.025,2,2.6,1.08694442085074e-322,9.88131291682493e-324,0,0,9.88131291682493e-324,6.91691904177745e-323,0,0,6.91691904177745e-323
7,0.04,0.025,2,2.7,1.97626258336499e-323,0,0,0,0,1.97626258336499e-323,0,0,1.97626258336499e-323
7,0.04,0.025,2,2.8,8.39911597930119e-323,9.88131291682493e-324,0,0,9.88131291682493e-324,5.92878775009496e-323,0,0,5.92878775009496e-323
7,0.04,0.025,2,2.9,7.4109846876187e-323,4.94065645841247e-324,0,0,4.94065645841247e-324,4.94065645841247e-323,0,0,4.94065645841247e-323
7,0.04,0.025,2,3,1.48219693752374e-323,0,0,0,0,1.48219693752374e-323,0,0,1.48219693752374e-323
7,0.04,0.05,2,0,0.00330071005214,0.00014787590163,1.77453394803e-07,7.59863193802e-06,0.000140099816297,0.00239962455294,0.00111021700257,0.000848721391079,0.000440686159292
7,0.04,0.05,2,0.1,0.00249348671906,0.000129988143233,1.71254838942e-07,6.67874282668e-06,0.000123138145568,0.00176374200653,0.000741039342785,0.000579118725098,0.000443583938643
7,0.04,0.05,2,0.2,0.001802823835,0.000108498099557,1.48266899043e-07,5.50047374412e-06,0.000102849358914,0.00123870904185,0.000469139601485,0.000361547166654,0.000408022273709
7,0.04,0.05,2,0.3,0.00121676863206,8.36560253019e-05,1.14360271138e-07,4.12472013963e-06,7.94169448912e-05,0.000811210500353,0.000275701806861,0.000202158264585,0.000333350428907
7,0.04,0.05,2,0.4,0.000716857772819,5.56766634343e-05,7.43051192545e-08,2.63367011524e-06,5.29686881998e-05,0.000463377023615,0.000141118784815,9.53321084567e-05,0.000226926130344
7,0.04,0.05,2,0.5,0.000283123374827,2.45757459117e-05,3.14797669681e-08,1.10240579605e-06,2.34418603487e-05,0.000177331132799,4.84494164682e-05,2.93512042641e-05,9.95305120664e-05
7,0.04,0.05,2,0.6,7.3955098718e-79,7.05819077032e-80,8.79091013671e-83,3.03411275897e-81,6.74598858429e-80,4.46770160727e-79,1.1803612555e-79,6.09603535294e-80,2.67773681647e-79
